case_id,type,arity,n_distinct_roots,gt_roots,method,feature_set,top1,top5,hit@1,hit@3,hit@5,recall@R,fullhit@1,fullhit@3,fullhit@5,ndcg@1,ndcg@3,ndcg@5,avg@1,avg@3,avg@5,mrr
mr1_single_net-net_loss_single-k8s-v2-formal-r1-20260817144535,s02,single,1,catalog-gw,delta_ratio,full,checkout,checkout;pricing;catalog;catalog-gw;backend,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43067655807339306,0.0,0.0,1.0,0.25
mr1_single_net-net_loss_single-k8s-v2-formal-r1-20260817144535,s02,single,1,catalog-gw,delta_z,full,checkout,checkout;pricing;review-query;host;catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
mr1_single_net-net_loss_single-k8s-v2-formal-r1-20260817144535,s02,single,1,catalog-gw,BARO,resource,sasrec,sasrec;catalog-gw;checkout;review-query;backend,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr1_single_net-net_loss_single-k8s-v2-formal-r1-20260817144535,s02,single,1,catalog-gw,RCD_seed0,resource,review-query,review-query;backend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_net-net_loss_single-k8s-v2-formal-r1-20260817144535,s02,single,1,catalog-gw,RCD_seed1,resource,search,search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_net-net_loss_single-k8s-v2-formal-r1-20260817144535,s02,single,1,catalog-gw,RCD_seed2,resource,pricing,pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_net-net_loss_single-k8s-v2-formal-r1-20260817144535,s02,single,1,catalog-gw,RCD_seed3,resource,search,search;review-query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_net-net_loss_single-k8s-v2-formal-r1-20260817144535,s02,single,1,catalog-gw,RCD_seed4,resource,search,search;backend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_net-net_loss_single-k8s-v2-formal-r1-20260817144535,s02,single,1,catalog-gw,delta_ratio,resource,catalog-gw,catalog-gw;catalog;pricing;host;checkout,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_net-net_loss_single-k8s-v2-formal-r1-20260817144535,s02,single,1,catalog-gw,delta_z,resource,checkout,checkout;review-query;host;catalog;search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817144854,s19,single,1,search,BARO,full,search,search;sasrec;rec-agent;catalog;pricing,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817144854,s19,single,1,search,RCD_seed0,full,search,search,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817144854,s19,single,1,search,RCD_seed1,full,cart,cart;checkout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817144854,s19,single,1,search,RCD_seed2,full,catalog,catalog;catalog-gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817144854,s19,single,1,search,RCD_seed3,full,user,user;review-query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817144854,s19,single,1,search,RCD_seed4,full,inventory,inventory;cart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817144854,s19,single,1,search,delta_ratio,full,search,search;review-query;pricing;mysql;catalog-gw,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817144854,s19,single,1,search,delta_z,full,search,search;review-query;mysql;pricing;checkout,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817144854,s19,single,1,search,BARO,resource,search,search;order;cart;review-query;pricing,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817144854,s19,single,1,search,RCD_seed0,resource,user,user;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817144854,s19,single,1,search,RCD_seed1,resource,cart,cart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817144854,s19,single,1,search,RCD_seed2,resource,mysql,mysql;search,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817144854,s19,single,1,search,RCD_seed3,resource,catalog-gw,catalog-gw;user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817144854,s19,single,1,search,RCD_seed4,resource,search,search;pricing,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817144854,s19,single,1,search,delta_ratio,resource,mysql,mysql;search;catalog-gw;review-query;catalog,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817144854,s19,single,1,search,delta_z,resource,search,search;mysql;pricing;checkout;backend,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260817145310,d02,single,1,catalog-gw,BARO,full,checkout,checkout;pricing;cart;sasrec;search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260817145310,d02,single,1,catalog-gw,RCD_seed0,full,pricing,pricing;user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260817145310,d02,single,1,catalog-gw,RCD_seed1,full,sasrec,sasrec;pricing;user;search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260817145310,d02,single,1,catalog-gw,RCD_seed2,full,pricing,pricing;catalog;search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260817145310,d02,single,1,catalog-gw,RCD_seed3,full,sasrec,sasrec;user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260817145310,d02,single,1,catalog-gw,RCD_seed4,full,catalog,catalog;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260817145310,d02,single,1,catalog-gw,delta_ratio,full,mysql,mysql;pricing;checkout;catalog;catalog-gw,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38685280723454163,0.0,0.0,1.0,0.2
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260817145310,d02,single,1,catalog-gw,delta_z,full,mysql,mysql;backend;checkout;pricing;host,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260817145310,d02,single,1,catalog-gw,BARO,resource,cart,cart;pricing;review-query;checkout;order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260817145310,d02,single,1,catalog-gw,RCD_seed0,resource,pricing,pricing;user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260817145310,d02,single,1,catalog-gw,RCD_seed1,resource,pricing,pricing;search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260817145310,d02,single,1,catalog-gw,RCD_seed2,resource,user,user;sasrec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260817145310,d02,single,1,catalog-gw,RCD_seed3,resource,sasrec,sasrec;search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260817145310,d02,single,1,catalog-gw,RCD_seed4,resource,user,user;sasrec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260817145310,d02,single,1,catalog-gw,delta_ratio,resource,mysql,mysql;catalog-gw;catalog;pricing;order,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260817145310,d02,single,1,catalog-gw,delta_z,resource,mysql,mysql;backend;host;sasrec;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
mr2_cross_res-catalog_latency_x_svc_cpu-k8s-v2-formal-r1-20260817150031,d15,single,1,catalog,BARO,full,catalog,catalog;checkout;pricing;review-query;catalog-gw,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr2_cross_res-catalog_latency_x_svc_cpu-k8s-v2-formal-r1-20260817150031,d15,single,1,catalog,RCD_seed0,full,pricing,pricing;catalog,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr2_cross_res-catalog_latency_x_svc_cpu-k8s-v2-formal-r1-20260817150031,d15,single,1,catalog,RCD_seed1,full,pricing,pricing;catalog,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr2_cross_res-catalog_latency_x_svc_cpu-k8s-v2-formal-r1-20260817150031,d15,single,1,catalog,RCD_seed2,full,checkout,checkout;search;catalog,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.3333333333333333
mr2_cross_res-catalog_latency_x_svc_cpu-k8s-v2-formal-r1-20260817150031,d15,single,1,catalog,RCD_seed3,full,search,search;review-query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_res-catalog_latency_x_svc_cpu-k8s-v2-formal-r1-20260817150031,d15,single,1,catalog,RCD_seed4,full,review-query,review-query;catalog,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr2_cross_res-catalog_latency_x_svc_cpu-k8s-v2-formal-r1-20260817150031,d15,single,1,catalog,delta_ratio,full,catalog,catalog;search;host;pricing;review-query,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr2_cross_res-catalog_latency_x_svc_cpu-k8s-v2-formal-r1-20260817150031,d15,single,1,catalog,delta_z,full,catalog,catalog;search;host;review-query;checkout,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr2_cross_res-catalog_latency_x_svc_cpu-k8s-v2-formal-r1-20260817150031,d15,single,1,catalog,BARO,resource,catalog,catalog;catalog-gw;host;cart;review-query,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr2_cross_res-catalog_latency_x_svc_cpu-k8s-v2-formal-r1-20260817150031,d15,single,1,catalog,RCD_seed0,resource,catalog,catalog,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr2_cross_res-catalog_latency_x_svc_cpu-k8s-v2-formal-r1-20260817150031,d15,single,1,catalog,RCD_seed1,resource,catalog,catalog,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr2_cross_res-catalog_latency_x_svc_cpu-k8s-v2-formal-r1-20260817150031,d15,single,1,catalog,RCD_seed2,resource,catalog,catalog,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr2_cross_res-catalog_latency_x_svc_cpu-k8s-v2-formal-r1-20260817150031,d15,single,1,catalog,RCD_seed3,resource,catalog,catalog,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr2_cross_res-catalog_latency_x_svc_cpu-k8s-v2-formal-r1-20260817150031,d15,single,1,catalog,RCD_seed4,resource,catalog,catalog,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr2_cross_res-catalog_latency_x_svc_cpu-k8s-v2-formal-r1-20260817150031,d15,single,1,catalog,delta_ratio,resource,catalog,catalog;host;search;review-query;checkout,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr2_cross_res-catalog_latency_x_svc_cpu-k8s-v2-formal-r1-20260817150031,d15,single,1,catalog,delta_z,resource,catalog,catalog;host;sasrec;pricing;catalog-gw,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817150432,s22,single,1,rec-agent,BARO,full,search,search;cart;rec-agent;order;sasrec,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.3333333333333333
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817150432,s22,single,1,rec-agent,RCD_seed0,full,rec-agent,rec-agent;user,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817150432,s22,single,1,rec-agent,RCD_seed1,full,rec-agent,rec-agent;search,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817150432,s22,single,1,rec-agent,RCD_seed2,full,order,order;inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817150432,s22,single,1,rec-agent,RCD_seed3,full,inventory,inventory;checkout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817150432,s22,single,1,rec-agent,RCD_seed4,full,review-query,review-query;backend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817150432,s22,single,1,rec-agent,delta_ratio,full,rec-agent,rec-agent;inventory;catalog-gw;search;checkout,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817150432,s22,single,1,rec-agent,delta_z,full,rec-agent,rec-agent;sasrec;catalog-gw;order;pricing,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817150432,s22,single,1,rec-agent,BARO,resource,search,search;cart;rec-agent;order;catalog-gw,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.3333333333333333
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817150432,s22,single,1,rec-agent,RCD_seed0,resource,user,user;backend;search,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817150432,s22,single,1,rec-agent,RCD_seed1,resource,backend,backend;search;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817150432,s22,single,1,rec-agent,RCD_seed2,resource,cart,cart;catalog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817150432,s22,single,1,rec-agent,RCD_seed3,resource,inventory,inventory;sasrec;order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817150432,s22,single,1,rec-agent,RCD_seed4,resource,search,search;order;inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817150432,s22,single,1,rec-agent,delta_ratio,resource,rec-agent,rec-agent;catalog-gw;catalog;host;backend,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260817150432,s22,single,1,rec-agent,delta_z,resource,rec-agent,rec-agent;sasrec;catalog-gw;order;pricing,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr2_cross_net-net_delay_x_podfail-k8s-v2-formal-r1-20260817151302,d08,dual,2,catalog-gw;user,BARO,full,checkout,checkout;pricing;cart;rec-agent;catalog-gw,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23719771276929622,0.0,0.0,0.5,0.18333333333333335
mr2_cross_net-net_delay_x_podfail-k8s-v2-formal-r1-20260817151302,d08,dual,2,catalog-gw;user,RCD_seed0,full,sasrec,sasrec;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_net-net_delay_x_podfail-k8s-v2-formal-r1-20260817151302,d08,dual,2,catalog-gw;user,RCD_seed1,full,sasrec,sasrec;cart;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_net-net_delay_x_podfail-k8s-v2-formal-r1-20260817151302,d08,dual,2,catalog-gw;user,RCD_seed2,full,pricing,pricing;sasrec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_net-net_delay_x_podfail-k8s-v2-formal-r1-20260817151302,d08,dual,2,catalog-gw;user,RCD_seed3,full,sasrec,sasrec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_net-net_delay_x_podfail-k8s-v2-formal-r1-20260817151302,d08,dual,2,catalog-gw;user,RCD_seed4,full,pricing,pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_net-net_delay_x_podfail-k8s-v2-formal-r1-20260817151302,d08,dual,2,catalog-gw;user,delta_ratio,full,pricing,pricing;checkout;mysql;review-query;order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11805555555555555
mr2_cross_net-net_delay_x_podfail-k8s-v2-formal-r1-20260817151302,d08,dual,2,catalog-gw;user,delta_z,full,mysql,mysql;sasrec;checkout;review-query;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12179487179487179
mr2_cross_net-net_delay_x_podfail-k8s-v2-formal-r1-20260817151302,d08,dual,2,catalog-gw;user,BARO,resource,catalog-gw,catalog-gw;user;catalog;order;cart,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_cross_net-net_delay_x_podfail-k8s-v2-formal-r1-20260817151302,d08,dual,2,catalog-gw;user,RCD_seed0,resource,sasrec,sasrec;cart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_net-net_delay_x_podfail-k8s-v2-formal-r1-20260817151302,d08,dual,2,catalog-gw;user,RCD_seed1,resource,pricing,pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_net-net_delay_x_podfail-k8s-v2-formal-r1-20260817151302,d08,dual,2,catalog-gw;user,RCD_seed2,resource,pricing,pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_net-net_delay_x_podfail-k8s-v2-formal-r1-20260817151302,d08,dual,2,catalog-gw;user,RCD_seed3,resource,pricing,pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_net-net_delay_x_podfail-k8s-v2-formal-r1-20260817151302,d08,dual,2,catalog-gw;user,RCD_seed4,resource,cart,cart;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_net-net_delay_x_podfail-k8s-v2-formal-r1-20260817151302,d08,dual,2,catalog-gw;user,delta_ratio,resource,mysql,mysql;checkout;backend;catalog-gw;search,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640681225725909,0.0,0.0,0.5,0.19642857142857142
mr2_cross_net-net_delay_x_podfail-k8s-v2-formal-r1-20260817151302,d08,dual,2,catalog-gw;user,delta_z,resource,mysql,mysql;sasrec;catalog-gw;search;cart,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3065735963827292,0.3065735963827292,0.0,0.5,0.5,0.20833333333333331
mr2_cross_net-pod_failure_x_net_delay-k8s-v2-formal-r1-20260817152425,d16,dual,2,catalog-gw;catalog,BARO,full,pricing,pricing;checkout;inventory;catalog;cart,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640681225725909,0.0,0.0,0.5,0.18055555555555555
mr2_cross_net-pod_failure_x_net_delay-k8s-v2-formal-r1-20260817152425,d16,dual,2,catalog-gw;catalog,RCD_seed0,full,checkout,checkout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_net-pod_failure_x_net_delay-k8s-v2-formal-r1-20260817152425,d16,dual,2,catalog-gw;catalog,RCD_seed1,full,pricing,pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_net-pod_failure_x_net_delay-k8s-v2-formal-r1-20260817152425,d16,dual,2,catalog-gw;catalog,RCD_seed2,full,pricing,pricing;checkout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_net-pod_failure_x_net_delay-k8s-v2-formal-r1-20260817152425,d16,dual,2,catalog-gw;catalog,RCD_seed3,full,user,user;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_net-pod_failure_x_net_delay-k8s-v2-formal-r1-20260817152425,d16,dual,2,catalog-gw;catalog,RCD_seed4,full,user,user;checkout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_net-pod_failure_x_net_delay-k8s-v2-formal-r1-20260817152425,d16,dual,2,catalog-gw;catalog,delta_ratio,full,pricing,pricing;checkout;backend;catalog;mysql,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640681225725909,0.0,0.0,0.5,0.20833333333333331
mr2_cross_net-pod_failure_x_net_delay-k8s-v2-formal-r1-20260817152425,d16,dual,2,catalog-gw;catalog,delta_z,full,catalog,catalog;backend;mysql;sasrec;pricing,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5454545454545454
mr2_cross_net-pod_failure_x_net_delay-k8s-v2-formal-r1-20260817152425,d16,dual,2,catalog-gw;catalog,BARO,resource,catalog,catalog;search;catalog-gw;review-query;cart,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876,0.5,1.0,1.0,0.6666666666666666
mr2_cross_net-pod_failure_x_net_delay-k8s-v2-formal-r1-20260817152425,d16,dual,2,catalog-gw;catalog,RCD_seed0,resource,user,user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_net-pod_failure_x_net_delay-k8s-v2-formal-r1-20260817152425,d16,dual,2,catalog-gw;catalog,RCD_seed1,resource,user,user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_net-pod_failure_x_net_delay-k8s-v2-formal-r1-20260817152425,d16,dual,2,catalog-gw;catalog,RCD_seed2,resource,user,user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
